"@ferrlorenzon Não sou idolatra partidária, não desvie. O assunto aqui é João Amoêdo, se quer desviar para Bolsonaro fala dele, p que quiser em seu Twitter, se eu me interessar pela discussão entrarei no debate. Viva o livres, parceiro do Novo, e suas pautas tbm da agenda globalista da ONU.","""location"":""Minas Gerais"
" Brasil"",@otaviomesquita \""A única coisa boa do Maranhão é o presídio de Pedrinhas\"". Que absurdo! Os maranhenses merecem respeito, Bolsonaro. Em 2014, você não ligava pra isso. Não era presidenciável. Notem a agressividade e as palavras de baixo calão usadas pelo deputado.Ele está falando com JORNALISTAS. https://t.co/VtvqTaG4jZ","""location"":""São Paulo"
" Brasil"",I liked a @YouTube video https://t.co/niqDk1kvDQ Eduardo Bolsonaro explica como é feito o embarque em aviões (MAI/2018)","""location"":""Bromley"""
?Bolsonaro arrasa matéria do JN e manda recado a Rede Bobo: Estão com medo de que? https://t.co/u8XWTDrtTz https://t.co/akzOU3FwV6,"""location"":null"
"@ferrlorenzon O assunto aqui é o Novo, toda vez vocês fazem esses desvios p/c/o Bolsonaro. Já dei a sugestão, faça vídeo, fale o q vc quiser dele e dos filhos, aí discutiremos Bolsonaros. Não há distorção, está bem ilustrado e eu mesma anexei várias imagens, quem quiser verá. Segue novamente? https://t.co/iqZAk7ZMwS","""location"":""Minas Gerais"
" Brasil"",@otaviomesquita Receber R$ 622 mil em auxílio-moradia, mesmo tendo apartamento em Brasília, não é coisa de gente honesta. Bolsonaro embolsa pouco mais de R$ 30 mil por ano há 20 ANOS (https://t.co/tloQdNDrG0). Irritado com a divulgação feita pela imprensa, o deputado reage com a usual grosseria. https://t.co/qUeEngtUjh","""location"":""São Paulo"
" Brasil"",Eu quando alguém q eu gosto diz q apoia Bolsonaro https://t.co/QcOHq2s4co","""location"":null"
"o meu crush é lindo demais nossa nossa, mas ai eu lembro que ele apoia o bolsonaro","""location"":""São Paulo"
" Brasil"",@valdemar_chicao @nrz_ @gabrelsla @gleisi @Estadao Meme de Bolsonaro. O idiota acha que ofende alguém com isso. A ofensa mesmo é a burrice desse.","""location"":""Stalingrad"""
Bolsonaro nem foi eleito e ja tem gente andando armada  kkk https://t.co/XyFOp3PO3J,"""location"":null"
@Ligia120808 @CarlosBolsonaro Nosso !!!! Fechado com Bolsonaro.  Não adianta a esquerda espernear: Em 2019 o povo terá @jairbolsonaro como Presidente da República !!!!,"""location"":""Coxinhópolis"
" Brasil sem PT"",@pablovillaca E aposto de voto no Bolsonaro!!!????","""location"":""São Paulo - SP"""
VC NAO VOTA NEM NO GREMIO DA SUA ESCOLA QUEM DIRA O BOLSONARO KCKCKDKFKEKDJRODNSOSJSKDJNSBDHSHS,"""location"":null"
"Valeu, menina. Simpática, linda e do lado certo. Parabéns. Vamos à vitória. https://t.co/ZloWgasmJi","""location"":""Teresina"
" Piauí, Brasil"",Jair Bolsonaro se vende como um candidato conservador antiabortista, mas disse à revista IstoÉ Gente, em 2000, que o aborto deveria ser “uma decisão do casal”.Bolsonaro: “Aborto tem de ser uma decisão do casal” - https://t.co/jhmcJRkMyC","""location"":""?? ??"""
"troféu de ranço do dia vai para o meu tio que ta defendendo Bolsonaro com o argumenta de que ele não é intolerante e sim verdadeiro demais, por hoje é só pessoal","""location"":""VassVegas"""
@Boscardin @MonicaVivaBR O mesmo filho que ele pensou em abortar agora usa para fazer politicagem. Canalhice puraBolsonaro: “Aborto tem de ser uma decisão do casal” - https://t.co/jhmcJRkMyC,"""location"":""?? ??"""
Bolsonaro 2018 apoia? — Nunca https://t.co/o8ZmMS1sHv,"""location"":""Pinhalzinho"
" Brasil"",\""Bolsonaro na MAÇONARIA\"", Jair Bolsonaro é MAÇOM ou não? Bolsonaro discursa dentro da Maçonaria https://t.co/AmXiyFC9MO","""location"":""Ituporanga"
" Brasil"",alguem me manda aquele meme do bolsonaro com cara de criança PSE MAN GERAÇÃO MIMIMI","""location"":""RS"""
"Ninguém merece uma hora dessas receber mensagem de eleitor de Bolsonaro no WhatsApp, atrapalhando minha leitura da madrugada com essas bostas de mensagens chatas pra caralho, que ódio","""location"":null"
"O lance é que o namobosta da minha prima é bolsomito do caraio e ainda mandei assim \""manda po seu boy, vai que..\"" detalhe: amiga da@ é lésbica e ela ficou ??????Sorte que ela imaginou que era um engano e veio me perguntar kkkkk pensa nas vergonha, nasss","""location"":""Goiânia"""
"Os ricos são os donos do estadoQue ainda são os filhos dos senhores de escravosQue dizimaram os índiosCompraram os revolucionários ou mataramEm nome de um \""Cristo\"" como o de Bolsonaro...","""location"":null"
"@rcp01 Ue, mas segundo pesquisas do @mamaefalei  as mulheres não votam no Bolsonaro, que ta havendo ai?","""location"":""Curitiba -PR"""
General diz que exercito não apoia Bolsonaro https://t.co/glbOqMEyo6,"""location"":""Ituporanga"
" Brasil"",Juro que não entendo o que eleitor de Bolsonaro faz no twitter qnd tem a outra rede social lá pra eles","""location"":null"
alguém pfv leva o bolsonaro e trás de volta os dinossauros obg,"""location"":null"
"meu cérebro, tentando destruir a minha vida: o Mr. Rogers parece o Bolsonaro","""location"":""Criciúma"
" SC"",@Doouze escreve robô do bolsonaro nela","""location"":null"
"@fuscatvrss Não é feio nada, relaxa!Feio é homem, branco, hetero eleitor do Bolsonaro.","""location"":""Belo horizonte"
" MG"",Coloquei no #RodaViva pra tentar ver a entrevista do Álvaro Dias. Não aguentei 5 minutos. Nem foi só pelo AD, mas tb pela chatice que virou o programa depois que o @augustosnunes saiu. Só não vou perder no dia da entrevista do Bolsonaro. Pq aí não tem marasmo, vai pegar ? rsrs.","""location"":""Brazil"""
@Daikisad @thedarkcall pipa vai ser o novo bolsonaro,"""location"":""no seu celular ou pc"""
Sou eu o tiririca — Bolsonaro https://t.co/J11EdtMaj9,"""location"":null"
"Copa e eleição no mesmo ano, OLHA A MERDA QUE VAI SERIr no bar e ver a cara do Bolsonaro na TV u.u","""location"":null"
@allanldsantos A #globolixo mostrando sua cara!! Estão todos juntos pra fuder com o Brasil !!#bolsonaro neles,"""location"":null"
"Mas o que esperar de quem apoia Jair Messias Bolsonaro, não é mesmo?","""location"":""Rio de Janeiro"
" Brasil"",Alckmin e Dória, somados, não tem metade dos votos do Bolsonaro. Que fase, PSDB! Candidato de centro é o meu ovo! https://t.co/6q1OxLDvMQ","""location"":""São Paulo - Brasil"""
"@skaliv @jantoniochilo @GuilhermeBoulos A justifica os ganhos do Bolsonaro! E o animal, essa fake news não cola!Porque o Bolsonaro foi processado e absolvido!Afora explica ai, como lula e seus filhos ficaram tão ricos da noite pro dia?Joga la no google!","""location"":""Porto Seguro"
" Brasil"",@PMM_alt karalhor bolsonaro é mito d+","""location"":null"
"#JornaldaGloboJá  teve a sessão falar mal de Trump?LULA, TRUMP \u0026  BOLSONARO ESSES SÃO OS INIMIGOS da #GloboLixo.Os amigos são os TUCANOS que ela quer eleger https://t.co/KXNiJFWbHm","""location"":null"
tem garota bonita flertando comigo porem ela apoia o bolsonaro\u003e uma garota\u003e que apoia o bolsonaro\u003e flertando comigo\u003e UMA GAROTA,"""location"":""rose \u0026 sunflower"""
"Como diz o deivid, só não faço parte do satanismo, porque o temer já faz parte ? https://t.co/NYYSCnwg2l","""location"":null"
"#JornaldaGlobo#GloboLixo apoiou a tomada do poder por TEMERTODOS perceberam que a #GloboLixo ajudou Temer traidor.Todo dia falam mal de LULA, Trump e quando podem falam mal dos militares (que ela apoiou antes) pra atingir BOLSONARO https://t.co/r7t2xCLxR3","""location"":null"
"@WeldsonGuedes @gmousinho @bernardopkuster Já sei dessa história com Patriotas. Conheço bem o histórico do Bolsonaro, votei nele em 2010. Não é minoria. E o PSL é vendido como legenda renovada e de viés conservador atualmente. Foi a mesma coisa com o Patriotas. Foi a mesma coisa com o PSC.","""location"":""Rio de Janeiro"""
"Acabo de ler \""apoio a intervenção militar caso o Bolsonaro não consiga governar\"". O cenário que estão desenhando.","""location"":""São Paulo"
" Brasil"",tu acha ruim dizerem q se tu curte rap e apoia bolsonaro tu é hipócrita?","""location"":""Santa Maria"
" Rio Grande do Sul"",@LawyerTarbean @nadanovonofront Segundo uma reportagem que a Folha fez a respeito, foi dito que a \""aclamação\"" do candidato foi localizada, e partiu dos seus próprios correligionários. No evento em si, Bolsonaro não discursou e os donos da festa não lhe concederam nenhuma atenção especial. Será que procede?","""location"":""Marília - SP"""
vou dormi https://t.co/xwxQkHEomx,"""location"":null"
"Há dois vídeos feitos por um conservador, apoiador do Bolsonaro e membro do PSL, criticando com veemência a vereadora Janaína Lima do Partido Novo usando a velha retórica da velha política de desqualificar os... https://t.co/xEEOVaRrzJ","""location"":""Porto Alegre"
" Brazil"",(Mal) posso esperar pela coligação Rede + PSDB.A tendência é a Marina se apoiar nos candidatos Estaduais do PSDB e ficar com o picolé de chuchu de vice.Registre-se. https://t.co/8UQffbrn4a","""location"":null"
"@larissaignez Quando começar a trabalhar, saberá o peso do imposto e votará em Bolsonaro. Ou já trabalha? O que é isso no seu nariz? Você trabalha em alguma fazenda?","""location"":null"
@A_Flavinha_A Segue no facebook luiz Bolsonaro,"""location"":""São Paulo"
" Brasil"",bolsonaroarrota grosso e fala fino","""location"":""Londrina-PR"""
"a primeira cypher lgbt na América Latina aí vem um monte de guardinha do rap falando \""Bolsonaro 2018\"" \""daqui a pouco é a Pablo Vittar\"" VOCÊS GOSTAM DE RAP MESMO???","""location"":""São Paulo"
" Brasil"",Geração Pateta que vai votar no Bolsonaro","""location"":""Brasília"
" Brasil"",QUE SAUDADE https://t.co/HTZraDeRut","""location"":""??"""
"Pesquisa Poder 360 de hoje, Cenário 1 (sem Lula): Bolsonaro 25%, Ciro 12%, Haddad 8%, Alckmin 7%. Marina e Alvaro Dias 6%. https://t.co/9ryoW6YPzV","""location"":""Goiânia/GO"""
A mídia agora vai mostrar os podres deles!!! https://t.co/QxXx5DBkCK,"""location"":""Rio de Janeiro"""
@rodri_sandeo o bolsonaro eu tô com muito medo pq ta bem parecido. baixa porcentagem nas pesquisas e etc mas muita gente apoiando por fora,"""location"":""Málaga"
" España"",vocês também exclui pessoas que são fãs de bolsonaro? pq eu sim","""location"":""Curitiba"
" Brasil"",Estão com medo de você, meu amigo Bolsonaro, porque é honesto e porque quer um Brasil mais justo e melhor. Vá em frente. https://t.co/ofnO0tt6Pu","""location"":""Teresina"
" Piauí, Brasil"",@WeldsonGuedes @gmousinho @bernardopkuster Não tô falando de críticas aleatórias. Tô falando de eleitores do Bolsonaro criticando o Bolsonaro e o PSL. Este é o ponto inicial dessa discussão. Quero ver o Bernardo usando o mesmo tom que usou com o NOVO.","""location"":""Rio de Janeiro"""
"Bolsonaro: incitação ao estupro, apologia a tortura e racismoFlávio Rocha: condenado por trabalho escravoMagno Malta: indiciado na Máfia dos Sanguessugas“Bispa” Sonia Hernandes: estelionato, falsidade ideológica e lavagem de dinheiro...Jesus teria vergonha alheia! ? https://t.co/xxkV6HTfTG","""location"":""Rio de Janeiro"
" Brasil"",Essa é pra vc @Reyiero https://t.co/hFEz8OP3hT","""location"":""São Paulo"
" Brasil"",@diarioonline Mídia esquerdista.Bolsonaro 2018 !!!","""location"":""AMANARI"""
"@Vieira_Mari6 Boa noite, oque vocês acha do Bolsonaro?","""location"":""Rio de Janeiro"
" Brasil"",Me ha gustado un vídeo de @YouTube (https://t.co/G8I0giaVcv - Eduardo Bolsonaro explica como é feito o embarque em aviões","""location"":""Brasil"""
hoje eu presenciei uma imagem do Bolsonaro ser colada com cuspe no quadro,"""location"":""Paraná"""
"@joicehasselmann @CidaCrivelaro Está na hora das ORGANIZAÇÕES GLOBO jogarem a TOALHA, porque o Bolsonaro irá CUMPRIR o que prometeu. Retirar da mídia todo FINANCIAMENTO de mentiras com o dinheiro do povo brasileiro.","""location"":""Rio de Janeiro - Brazil"""
fui obrigado a rir sozinho na aula com meu querido colega falando que o bolsonaro vai mudar o país se elegendo kkkkkkk,"""location"":""Rio Grande do Sul"
" Brasil"",@LucasFFdSilva @WesJanson @allanldsantos FATOR POVO, quem são os atores do vídeo? são petebas amestrados, ou pessoas comuns, vcs não qrem  ver a vdd, o povo se cansou desse papinho de viado, relho nos vermelhos.   Pode chamar Bolsonaro de td, menos de corrupto, copiou! https://t.co/axXmDGqpTt","""location"":""Santa Catarina"
" Brasil"",#JornaldaGloboJá  teve a sessão falar mal de Trump?LULA, TRUMP \u0026  BOLSONARO ESSES SÃO OS INIMIGOS da #GloboLixo.Os amigos são os TUCANOS que ela quer eleger https://t.co/WUgbEuwdY2","""location"":null"
to apoiando nem mh atitudes qm dira o bolsonaro,"""location"":""rj///bandida"""
Se tiverem estômagos leiam os comentários. Tem cada desgraça...? https://t.co/tJxo6laRlt,"""location"":null"
"Não é só Bolsonaro ou PT... sempre convém observar os candidatos menos prováveis pois geralmente são estes os com mais ideologia e legitimidade p governar o país. Como foi o Enéas, o Plínio de Arruda entre outros.. https://t.co/Todw2DlU9l","""location"":""Marataízes"
" Espírito Santo"",? URGENTE: MILITAR DO EXÉRCITO VEM A PÚBLICO - RECADO PARA BOLSONARO https://t.co/QZG9bATxQo","""location"":""Ituporanga"
" Brasil"",#JornaldaGlobo Filme (YouTube) que mostra claramente documentos que a CIA torna publicos a cada 50 anos mostrando inclusive a participação da #GloboLixo nas manipulacoes. Agora ela usa essas materias pra atingir BOLSONARO.Tirou Lula do CAMINHO do PSDB.?https://t.co/25q2k6P4y2","""location"":null"
"@soldado_do_amor @bernardopkuster Você é que não está me entendendo. \""Esquerdagem\"" é \""esquerdagem\"", jovem. Não falei que são os mesmos pontos criticados. As falhas existem dos dois lados. Mas não vejo o Bernardo atacando o Bolsonaro/PSL como fez com a Janaína/NOVO. Mesmo sendo nessas outras falhas.","""location"":""Rio de Janeiro"""
"Mandei uns versículos pro cara, nem 1 virgula sobre bolsonaro, mas o esquerdista pirou kkkkkkkkkkkkkk https://t.co/5Kt8DNyE1Z","""location"":""Brasil"""
Daí tu tá  num papo massa com o boy e descobre que é eleitor do Bolsonaro... ?,"""location"":""Guararema"
" Brasil"",Gostei de um vídeo @YouTube https://t.co/RPfKcGQGzz Hidromassagem nova do Bolsonaro","""location"":""Itanhaém"
" Brasil"",Eles estavam assaltando e mandaram recado pro Temmer, Lula e Bolsonaro.Deixe seu comentário... https://t.co/dLMwRn2Q12","""location"":""Brasil"""
@yagomelo16 Segue o líder. Obs: Não é só o Flamengo é o Bolsonaro tambem.,"""location"":""Rio de Janeiro"
" Brasil"",\""Multa por maus-tratos a animais pode chegar a 40 salários mínimos no DF\"" Bolsonaro legislando em causa própria","""location"":""Porto Alegre"
" Brazil"",@comunacritico @bebummineiro Fico pensando: Deviam procurar saber quantos livros Bolsonaro leu!","""location"":""Recife"
" Brasil"",@aguedescartoon Ou seja, Bolsonaro estava certo, está certo e, se errou no passou ou se errar no futuro, tudo bem, afinal, ele não é São Francisco de Assis. Parei.","""location"":""Ubatuba"
" Brasil"",eu vou meter o pau nesse povinho que cagar pelos dedos falando que bolsonaro eh mito","""location"":null"
"@ComentoRealitys Ta zuando né , se cara apoia o Bolsonaro ?","""location"":""Guararema"
" Brasil"",Estranha pesquisa de DataPoder.. porque Bolsonaro perde 3 % se mudar Alckmin para Doria , sendo que Doria tem menos percentuais ? Tipo, para 3% dos entrevistados, se Alckmin for candidato, voto vai para  Bolsonaro. Se Doria for candidato, quem vota... https://t.co/Qnjs1OJl4i","""location"":null"
"Acho q Deus não poderia ter me castigado mais, tenho um vizinho funkeiro, tem no carro dele o adesivo do banho Bolsonaro, é gremista fanático... Com certeza a pior pessoa do mundo.","""location"":""Cachoeirinha"
" Brasil"",@aguedescartoon Ou seja, Bolsonaro estava certo, está certo e, se errou no passou ou se errar no futuro, tudo bem, afinal, ele não é São Francisco de Assis. Ora, isso serve para qualquer político da perspectiva de quem o defende. Parei.","""location"":""Ubatuba"
" Brasil"",Bolsonaro Mitando Encara Diversas Perguntas nos Caminhos do Brasil https://t.co/5iXyasLmTy via @YouTube","""location"":null"
"FALSA EH ESSE SEU FEMINISMO, BOLSONARO 2018 PORRA https://t.co/gWBZscKm3A","""location"":""· netflix"
" magic?lk, asi?nrp,· netflix, magic?lk, asi?nrp, ?nfre?k, wol, gol, wrd _ rpbr  O5:48 _ D?nny's property — ?"",@mariluciferraz @CheioDeSoros O deturpador do Bolsonaro é o próprio Bolsonaro.","""location"":""Taubaté - SP"""
@Patrissia19 @CauliflaGod1K @_SonGokuOfc @CauliflaDiva @MateusD41390525 @YtSonGoten Meu amigo bolsomito vai te dar aquele coraçaozin https://t.co/IDJSPyYvIi,"""location"":""Na casa dos meus pais (do TT)"""
não sabe/não respondeu tem mais que o psicopata office-boy do Real https://t.co/sQA4nMi16y,"""location"":""BH"""
eu tenho um asco dessa geração #ilhadamacacada ou #cdg ou #sam que apoia temer / bolsonaro e cia no facebook com tanto afinco que não sei se estão me logrando ou são retardados mesmo.,"""location"":""Porto Alegre"
" Brazil"",eu tenho um asco dessa crianças #ilhadamacacada ou #cdg ou #sam que apoiam temer / bolsonaro e cia no facebook com tanto afinco que não sei se estão me logrando ou são retardados mesmo.","""location"":""Porto Alegre"
" Brazil"",Hoje lanço minha campanha a Pre presidente do Brasil! Sei da dura tarefa de salvar esse povo das garras do demônio da corrupção.#lucianohuck #josesimao #LulaPresidente #Bolsonaro #jairbolsomaro @beltraomaria @jairbolsonaro @LulapeloBrasil @LucianoHuck","""location"":""Brasília"
" Brasil"",felizmente grande parte do eleitorado de bolsonaro será sub16 até outubro e daqui a quatro anos vão achar outro retardado pra apotosear.","""location"":""Porto Alegre"
" Brazil"",@GabrielWiil Mt bom mano \""sigo o caminho do GPS\"",\""tu tem 5 anos e quer votar em Bolsonaro\""Kkkkkkkkkkkkkkkkkkkk","""location"":""Brasília"
" Brasil"",Seguir o Bolsonaro só pra ver a foto dele rindo pra caralho do lado de notícias de violência não tem preço. https://t.co/xKKMBUpG32","""location"":""Reach"""
Sexo pig pra mim é fazer sexo com eleitor de bolsonaro,"""location"":null"
"Ciro Gomes vem perdendo força na disputa contra Bolsonaro no 2° turno, no Datafolha de 16/04 deu 35% x 35%, na CNT/MDA de 14/05, Bolsonaro 28,2% e Ciro 24,2%, na pesquisa da XP de 26/05, Bolsonaro 37% Ciro 29%, agora na Datapoder de 31/05 a difença ampliou, Bolsonaro 34% Ciro 21% https://t.co/aMCb4rZbur","""location"":null"
aqui podemos observar que o bolsonaro (que eu realmente não sei quem é) conhece mais da minha vida que meus amigos https://t.co/Nw6zqzF801,"""location"":null"
"Oi @realwbonner tenho visto que a emissora a qual o senhor e representante, e tem o telejornal de maior audiência do país, não fala de pesquisas eleitorais para presidente, não tem nada haver o 1° ser o @jairbolsonaro não, né?Longe disso? https://t.co/Wl9RohF6JX","""location"":""Belo Horizonte - MG"""
@gilmarmendes Bolsonaro vai dar lhe um pé na bunda!,"""location"":null"
O Fermento dos Fariseus Hipócritas!!! https://t.co/kTa96sBOHA,"""location"":""Fortaleza/Ceará/Brazil"""
"@RedeGlobo @jornalnacional fez reportagem confusa sobre sítio de Temer e repetiu outros fatos. Temer não merece defesa, mas destaco pq p/ morder Lula, tem que morder e assoprar Temer. JN destaca tb corrupção na ditadura militar. Está tentando matar o monstro que criou, Bolsonaro","""location"":null"
"@leonelsengia @_WayForRight_ @marcelvanhattem @DeicideUH @partidonovo30 Se Jair Bolsonaro escolheu Paulo Guedes para ser seu ministro da fazenda, você acha que as políticas desse governo serão estatizantes e burocráticas ou liberais? É só pensar sem preconceitos! Ele é a maior chance que temos de vencer a esquerda nessas eleições!","""location"":""Itajubá"
" Brasil"",Gostei de um vídeo @YouTube https://t.co/jEIiKf1jGI Bolsonaro explica como é feito o embarque em aviões (MAI/2018)","""location"":""Brazil"""
Seu raciocínio lógico diz o que?Doria Governador - Bolsonaro PresidenteOuDoria Governador - Alckmin Presidente https://t.co/nNmMyOjCrD,"""location"":""São Paulo - Brasil"""
"@BrunoBernos @jairbolsonaro \""ah, foi no passado, ele mudou\"" dirão.Pra mim, Bolsonaro e luladrão são 2 lados de uma moeda inútil.","""location"":""Santo André"
" Brasil"",@LedaNagle @YouTube Quem tem um filho, irmão ou amigo homossexual deve ver isso. Até outubro, o presidenciável Bolsonaro vai tentar parecer o que não é, vai dizer que mudou, só para conseguir seu voto. Ele também está fingindo que é um liberal na economia. https://t.co/5Nviua6YkE","""location"":""São Paulo"
" Brasil"",acabei de dar unf em quem segue bolsonaro, ai que alivio","""location"":null"
@EvertonHepp @crauss82 Tchê...Tu vai votar em Bolsonaro e tá esperando algo de alguém? ?,"""location"":""Porto Alegre"""
Trump apoia Bolsonaro??______?? X ??______? https://t.co/YDD97KuHdL,"""location"":""Brasil """
"@LedaNagle \""A única coisa boa do Maranhão é o presídio de Pedrinhas\"". Que absurdo! Os maranhenses merecem respeito, Bolsonaro. Em 2014, você não ligava pra isso. Não era presidenciável. Notem a agressividade e as palavras de baixo calão usadas pelo deputado.Ele está falando com JORNALISTAS. https://t.co/hfAE356J2m","""location"":""São Paulo"
" Brasil"",Tasso lança fã de Bolsonaro contra PT no Ceará https://t.co/WNAqzTJyZv","""location"":null"
"@LedaNagle Receber R$ 622 mil em auxílio-moradia, mesmo tendo apartamento em Brasília, não é coisa de gente honesta. Bolsonaro embolsa pouco mais de R$ 30 mil por ano há 20 ANOS (https://t.co/tloQdNDrG0). Irritado com a divulgação feita pela imprensa, o deputado reage com a usual grosseria. https://t.co/YgLLuROP3K","""location"":""São Paulo"
" Brasil"",@LedaNagle Em breve, teremos mais um membro da família Bolsonaro na política. Com Renan, serão CINCO mamando nas tetas. Ir para o setor privado, onde ninguém trabalha de terça à quinta, nenhum deles quis. https://t.co/hc78tpPRui","""location"":""São Paulo"
" Brasil"",Bolsonaro vai ser presidente? https://t.co/gbZ05k3QTs","""location"":""Porto Velho"""
Bolsonaro não está preso!!!! Só para lembrar... https://t.co/nq3cU6ZHVP,"""location"":null"
tem um pia na minha sala que é 10/10 só não eh meu crush pq tem umas ideias erradas inclusive apoia o bolsonaro,"""location"":""spfc ? fcb ? cavs"""
O Alckmin não decola ???? https://t.co/9lHZS5XiHM,"""location"":""Ferelden"""
"@pana_mericano @_oarroba @jovensreacinhas Encerro aqui também dizendo: que o povo já abriu os olhos, a mente é o coração para Bolsonaro.","""location"":""Rio de Janeiro - Brasil"""
conheço alguém.. eh contra o golpe e contra lula preso.. fora temer.. bolsonaro cuzao mas tem que morar NA PUTA QUE O PARIU,"""location"":""joao pessoa"""
"@clarkminaj eu acho que é mais pelo marido dela votar no bolsonaro e a militância ser fachada porque depois que ela casou, todo mundo começou a dar no pau! antes era ícone anitta hit e agora anitta: a ok vai lá com o bolsominion","""location"":""porto"""
"Mais um vídeo de Jair Bolsonaro. Compartilhe! Domingo, 03/junho. Maratona do Rio de Janeiro. Calado da Barra/RJ. - https://t.co/3NItHv6GHm https://t.co/lHcnYksIR7","""location"":null"
Here’s a song for you… Bolsonaro vai tomar no cú by Pichahttps://t.co/wQzj04ZEx8,"""location"":""fan account"""
"pq bolsominion argumenta sempre \""ah mas o bolsonaro nao eh corrupto\"" gente....... do que adianta pro país ele ser um lixao humano que so fala merda MAS OLHA ELE N EH CORRUPTO HEINNN ! nao entendo esse pensamento kkkk","""location"":""?"""
acho q eu nunca ia conseguir argumentar direito com algum eleitor do bolsonaro pq eu ia ficar com tanta raiva q eu so ia chamar ele de burro,"""location"":""?"""
"@FhernandaaRodri É preconceito por ser mulher, negra, do Acre. Esse povo é doente. Porque você acha que um Bolsonaro da vida ta vendo sucesso por aí e a maioria é classe média e alta.","""location"":""Manaus"
" Brasil"",Mas a esquerda é de esquerdista e Bolsonaro é um embuste. https://t.co/ynHZRWVWwd","""location"":""Ubatuba"
" Brasil"",@GalisteuOficial Quem tem um filho, irmão ou amigo homossexual deve ver isso. Até outubro, o presidenciável Bolsonaro vai tentar parecer o que não é, vai dizer que mudou, só para conseguir seu voto. Ele também está fingindo que é um liberal na economia. https://t.co/NIRrxcZ8CN","""location"":""São Paulo"
" Brasil"",@BlogdoNoblat Até as músicas dos que eram contra eram melhores naquela época. Mas como não se fazem mais generais como antigamente, que desperdiçaram uma chance com o movimento dos caminhoneiros que Lula, Chávez, Fidel,... não dispensariam, temos que ir com o capitão Bolsonaro agora. https://t.co/urGyGR58QU","""location"":""Rio de Janeiro"
